fold,feature,family,retained,reason
inner_3,arrival_constraints__arrival_gap_x,arrival_constraints,True,retained
inner_3,arrival_constraints__arrival_gap_y,arrival_constraints,True,retained
inner_3,arrival_constraints__required_acceleration_x,arrival_constraints,True,retained
inner_3,arrival_constraints__required_acceleration_y,arrival_constraints,True,retained
inner_3,arrival_constraints__required_speed,arrival_constraints,True,retained
inner_3,arrival_constraints__speed_margin,arrival_constraints,True,retained
inner_3,arrival_constraints__radial_deficit,arrival_constraints,True,retained
inner_3,arrival_constraints__lateral_deficit,arrival_constraints,True,retained
inner_3,arrival_constraints__signed_turn_angle,arrival_constraints,True,retained
inner_3,arrival_constraints__turn_rate_required,arrival_constraints,True,retained
inner_3,arrival_constraints__time_at_current_speed,arrival_constraints,True,retained
inner_3,arrival_constraints__current_speed_time_margin,arrival_constraints,True,retained
inner_3,arrival_constraints__speed_6_arrival_margin,arrival_constraints,True,retained
inner_3,arrival_constraints__speed_9_arrival_margin,arrival_constraints,True,retained
inner_3,arrival_constraints__speed_12_arrival_margin,arrival_constraints,True,retained
inner_3,arrival_constraints__reaction_0.15_velocity_x,arrival_constraints,True,retained
inner_3,arrival_constraints__reaction_0.15_velocity_y,arrival_constraints,True,retained
inner_3,arrival_constraints__reaction_0.3_velocity_x,arrival_constraints,True,retained
inner_3,arrival_constraints__reaction_0.3_velocity_y,arrival_constraints,True,retained
inner_3,arrival_constraints__quadratic_bridge_minus_cv_x,arrival_constraints,True,retained
inner_3,arrival_constraints__quadratic_bridge_minus_cv_y,arrival_constraints,True,retained
inner_3,arrival_constraints__stopping_bridge_minus_cv_x,arrival_constraints,True,retained
inner_3,arrival_constraints__stopping_bridge_minus_cv_y,arrival_constraints,True,retained
inner_3,arrival_constraints__rest_bridge_minus_cv_x,arrival_constraints,True,retained
inner_3,arrival_constraints__rest_bridge_minus_cv_y,arrival_constraints,True,retained
inner_3,coverage_dynamics__opponent1_present,coverage_dynamics,False,constant_on_training
inner_3,coverage_dynamics__opponent1_w03_distance_mean,coverage_dynamics,True,retained
inner_3,coverage_dynamics__opponent1_w03_distance_std,coverage_dynamics,True,retained
inner_3,coverage_dynamics__opponent1_w03_distance_change,coverage_dynamics,True,retained
inner_3,coverage_dynamics__opponent1_w03_closing_mean,coverage_dynamics,True,retained
inner_3,coverage_dynamics__opponent1_w03_closing_std,coverage_dynamics,True,retained
inner_3,coverage_dynamics__opponent1_w03_closing_change,coverage_dynamics,True,retained
inner_3,coverage_dynamics__opponent1_w03_coupling_mean,coverage_dynamics,True,retained
inner_3,coverage_dynamics__opponent1_w03_coupling_std,coverage_dynamics,True,retained
inner_3,coverage_dynamics__opponent1_w03_coupling_change,coverage_dynamics,True,retained
inner_3,coverage_dynamics__opponent1_w03_coverage,coverage_dynamics,False,constant_on_training
inner_3,coverage_dynamics__opponent1_w08_distance_mean,coverage_dynamics,True,retained
inner_3,coverage_dynamics__opponent1_w08_distance_std,coverage_dynamics,True,retained
inner_3,coverage_dynamics__opponent1_w08_distance_change,coverage_dynamics,True,retained
inner_3,coverage_dynamics__opponent1_w08_closing_mean,coverage_dynamics,True,retained
inner_3,coverage_dynamics__opponent1_w08_closing_std,coverage_dynamics,True,retained
inner_3,coverage_dynamics__opponent1_w08_closing_change,coverage_dynamics,True,retained
inner_3,coverage_dynamics__opponent1_w08_coupling_mean,coverage_dynamics,True,retained
inner_3,coverage_dynamics__opponent1_w08_coupling_std,coverage_dynamics,True,retained
inner_3,coverage_dynamics__opponent1_w08_coupling_change,coverage_dynamics,True,retained
inner_3,coverage_dynamics__opponent1_w08_coverage,coverage_dynamics,False,constant_on_training
inner_3,coverage_dynamics__opponent1_w20_distance_mean,coverage_dynamics,True,retained
inner_3,coverage_dynamics__opponent1_w20_distance_std,coverage_dynamics,True,retained
inner_3,coverage_dynamics__opponent1_w20_distance_change,coverage_dynamics,True,retained
inner_3,coverage_dynamics__opponent1_w20_closing_mean,coverage_dynamics,True,retained
inner_3,coverage_dynamics__opponent1_w20_closing_std,coverage_dynamics,True,retained
inner_3,coverage_dynamics__opponent1_w20_closing_change,coverage_dynamics,True,retained
inner_3,coverage_dynamics__opponent1_w20_coupling_mean,coverage_dynamics,True,retained
inner_3,coverage_dynamics__opponent1_w20_coupling_std,coverage_dynamics,True,retained
inner_3,coverage_dynamics__opponent1_w20_coupling_change,coverage_dynamics,True,retained
inner_3,coverage_dynamics__opponent1_w20_coverage,coverage_dynamics,False,exact_duplicate
inner_3,coverage_dynamics__opponent1_terminal_delta_x,coverage_dynamics,True,retained
inner_3,coverage_dynamics__opponent1_terminal_delta_y,coverage_dynamics,True,retained
inner_3,coverage_dynamics__opponent1_terminal_dv_x,coverage_dynamics,True,retained
inner_3,coverage_dynamics__opponent1_terminal_dv_y,coverage_dynamics,True,retained
inner_3,coverage_dynamics__opponent2_present,coverage_dynamics,False,constant_on_training
inner_3,coverage_dynamics__opponent2_w03_distance_mean,coverage_dynamics,True,retained
inner_3,coverage_dynamics__opponent2_w03_distance_std,coverage_dynamics,True,retained
inner_3,coverage_dynamics__opponent2_w03_distance_change,coverage_dynamics,True,retained
inner_3,coverage_dynamics__opponent2_w03_closing_mean,coverage_dynamics,True,retained
inner_3,coverage_dynamics__opponent2_w03_closing_std,coverage_dynamics,True,retained
inner_3,coverage_dynamics__opponent2_w03_closing_change,coverage_dynamics,True,retained
inner_3,coverage_dynamics__opponent2_w03_coupling_mean,coverage_dynamics,True,retained
inner_3,coverage_dynamics__opponent2_w03_coupling_std,coverage_dynamics,True,retained
inner_3,coverage_dynamics__opponent2_w03_coupling_change,coverage_dynamics,True,retained
inner_3,coverage_dynamics__opponent2_w03_coverage,coverage_dynamics,False,constant_on_training
inner_3,coverage_dynamics__opponent2_w08_distance_mean,coverage_dynamics,True,retained
inner_3,coverage_dynamics__opponent2_w08_distance_std,coverage_dynamics,True,retained
inner_3,coverage_dynamics__opponent2_w08_distance_change,coverage_dynamics,True,retained
inner_3,coverage_dynamics__opponent2_w08_closing_mean,coverage_dynamics,True,retained
inner_3,coverage_dynamics__opponent2_w08_closing_std,coverage_dynamics,True,retained
inner_3,coverage_dynamics__opponent2_w08_closing_change,coverage_dynamics,True,retained
inner_3,coverage_dynamics__opponent2_w08_coupling_mean,coverage_dynamics,True,retained
inner_3,coverage_dynamics__opponent2_w08_coupling_std,coverage_dynamics,True,retained
inner_3,coverage_dynamics__opponent2_w08_coupling_change,coverage_dynamics,True,retained
inner_3,coverage_dynamics__opponent2_w08_coverage,coverage_dynamics,False,constant_on_training
inner_3,coverage_dynamics__opponent2_w20_distance_mean,coverage_dynamics,True,retained
inner_3,coverage_dynamics__opponent2_w20_distance_std,coverage_dynamics,True,retained
inner_3,coverage_dynamics__opponent2_w20_distance_change,coverage_dynamics,True,retained
inner_3,coverage_dynamics__opponent2_w20_closing_mean,coverage_dynamics,True,retained
inner_3,coverage_dynamics__opponent2_w20_closing_std,coverage_dynamics,True,retained
inner_3,coverage_dynamics__opponent2_w20_closing_change,coverage_dynamics,True,retained
inner_3,coverage_dynamics__opponent2_w20_coupling_mean,coverage_dynamics,True,retained
inner_3,coverage_dynamics__opponent2_w20_coupling_std,coverage_dynamics,True,retained
inner_3,coverage_dynamics__opponent2_w20_coupling_change,coverage_dynamics,True,retained
inner_3,coverage_dynamics__opponent2_w20_coverage,coverage_dynamics,False,exact_duplicate
inner_3,coverage_dynamics__opponent2_terminal_delta_x,coverage_dynamics,True,retained
inner_3,coverage_dynamics__opponent2_terminal_delta_y,coverage_dynamics,True,retained
inner_3,coverage_dynamics__opponent2_terminal_dv_x,coverage_dynamics,True,retained
inner_3,coverage_dynamics__opponent2_terminal_dv_y,coverage_dynamics,True,retained
inner_3,coverage_dynamics__receiver_present,coverage_dynamics,False,constant_on_training
inner_3,coverage_dynamics__receiver_w03_distance_mean,coverage_dynamics,True,retained
inner_3,coverage_dynamics__receiver_w03_distance_std,coverage_dynamics,True,retained
inner_3,coverage_dynamics__receiver_w03_distance_change,coverage_dynamics,True,retained
inner_3,coverage_dynamics__receiver_w03_closing_mean,coverage_dynamics,True,retained
inner_3,coverage_dynamics__receiver_w03_closing_std,coverage_dynamics,True,retained
inner_3,coverage_dynamics__receiver_w03_closing_change,coverage_dynamics,True,retained
inner_3,coverage_dynamics__receiver_w03_coupling_mean,coverage_dynamics,True,retained
inner_3,coverage_dynamics__receiver_w03_coupling_std,coverage_dynamics,True,retained
inner_3,coverage_dynamics__receiver_w03_coupling_change,coverage_dynamics,True,retained
inner_3,coverage_dynamics__receiver_w03_coverage,coverage_dynamics,False,constant_on_training
inner_3,coverage_dynamics__receiver_w08_distance_mean,coverage_dynamics,True,retained
inner_3,coverage_dynamics__receiver_w08_distance_std,coverage_dynamics,True,retained
inner_3,coverage_dynamics__receiver_w08_distance_change,coverage_dynamics,True,retained
inner_3,coverage_dynamics__receiver_w08_closing_mean,coverage_dynamics,True,retained
inner_3,coverage_dynamics__receiver_w08_closing_std,coverage_dynamics,True,retained
inner_3,coverage_dynamics__receiver_w08_closing_change,coverage_dynamics,True,retained
inner_3,coverage_dynamics__receiver_w08_coupling_mean,coverage_dynamics,True,retained
inner_3,coverage_dynamics__receiver_w08_coupling_std,coverage_dynamics,True,retained
inner_3,coverage_dynamics__receiver_w08_coupling_change,coverage_dynamics,True,retained
inner_3,coverage_dynamics__receiver_w08_coverage,coverage_dynamics,False,constant_on_training
inner_3,coverage_dynamics__receiver_w20_distance_mean,coverage_dynamics,True,retained
inner_3,coverage_dynamics__receiver_w20_distance_std,coverage_dynamics,True,retained
inner_3,coverage_dynamics__receiver_w20_distance_change,coverage_dynamics,True,retained
inner_3,coverage_dynamics__receiver_w20_closing_mean,coverage_dynamics,True,retained
inner_3,coverage_dynamics__receiver_w20_closing_std,coverage_dynamics,True,retained
inner_3,coverage_dynamics__receiver_w20_closing_change,coverage_dynamics,True,retained
inner_3,coverage_dynamics__receiver_w20_coupling_mean,coverage_dynamics,True,retained
inner_3,coverage_dynamics__receiver_w20_coupling_std,coverage_dynamics,True,retained
inner_3,coverage_dynamics__receiver_w20_coupling_change,coverage_dynamics,True,retained
inner_3,coverage_dynamics__receiver_w20_coverage,coverage_dynamics,False,exact_duplicate
inner_3,coverage_dynamics__receiver_terminal_delta_x,coverage_dynamics,True,retained
inner_3,coverage_dynamics__receiver_terminal_delta_y,coverage_dynamics,True,retained
inner_3,coverage_dynamics__receiver_terminal_dv_x,coverage_dynamics,True,retained
inner_3,coverage_dynamics__receiver_terminal_dv_y,coverage_dynamics,True,retained
inner_3,coverage_dynamics__passer_present,coverage_dynamics,True,retained
inner_3,coverage_dynamics__passer_w03_distance_mean,coverage_dynamics,True,retained
inner_3,coverage_dynamics__passer_w03_distance_std,coverage_dynamics,True,retained
inner_3,coverage_dynamics__passer_w03_distance_change,coverage_dynamics,True,retained
inner_3,coverage_dynamics__passer_w03_closing_mean,coverage_dynamics,True,retained
inner_3,coverage_dynamics__passer_w03_closing_std,coverage_dynamics,True,retained
inner_3,coverage_dynamics__passer_w03_closing_change,coverage_dynamics,True,retained
inner_3,coverage_dynamics__passer_w03_coupling_mean,coverage_dynamics,True,retained
inner_3,coverage_dynamics__passer_w03_coupling_std,coverage_dynamics,True,retained
inner_3,coverage_dynamics__passer_w03_coupling_change,coverage_dynamics,True,retained
inner_3,coverage_dynamics__passer_w03_coverage,coverage_dynamics,False,exact_duplicate
inner_3,coverage_dynamics__passer_w08_distance_mean,coverage_dynamics,True,retained
inner_3,coverage_dynamics__passer_w08_distance_std,coverage_dynamics,True,retained
inner_3,coverage_dynamics__passer_w08_distance_change,coverage_dynamics,True,retained
inner_3,coverage_dynamics__passer_w08_closing_mean,coverage_dynamics,True,retained
inner_3,coverage_dynamics__passer_w08_closing_std,coverage_dynamics,True,retained
inner_3,coverage_dynamics__passer_w08_closing_change,coverage_dynamics,True,retained
inner_3,coverage_dynamics__passer_w08_coupling_mean,coverage_dynamics,True,retained
inner_3,coverage_dynamics__passer_w08_coupling_std,coverage_dynamics,True,retained
inner_3,coverage_dynamics__passer_w08_coupling_change,coverage_dynamics,True,retained
inner_3,coverage_dynamics__passer_w08_coverage,coverage_dynamics,False,exact_duplicate
inner_3,coverage_dynamics__passer_w20_distance_mean,coverage_dynamics,True,retained
inner_3,coverage_dynamics__passer_w20_distance_std,coverage_dynamics,True,retained
inner_3,coverage_dynamics__passer_w20_distance_change,coverage_dynamics,True,retained
inner_3,coverage_dynamics__passer_w20_closing_mean,coverage_dynamics,True,retained
inner_3,coverage_dynamics__passer_w20_closing_std,coverage_dynamics,True,retained
inner_3,coverage_dynamics__passer_w20_closing_change,coverage_dynamics,True,retained
inner_3,coverage_dynamics__passer_w20_coupling_mean,coverage_dynamics,True,retained
inner_3,coverage_dynamics__passer_w20_coupling_std,coverage_dynamics,True,retained
inner_3,coverage_dynamics__passer_w20_coupling_change,coverage_dynamics,True,retained
inner_3,coverage_dynamics__passer_w20_coverage,coverage_dynamics,True,retained
inner_3,coverage_dynamics__passer_terminal_delta_x,coverage_dynamics,True,retained
inner_3,coverage_dynamics__passer_terminal_delta_y,coverage_dynamics,True,retained
inner_3,coverage_dynamics__passer_terminal_dv_x,coverage_dynamics,True,retained
inner_3,coverage_dynamics__passer_terminal_dv_y,coverage_dynamics,True,retained
inner_3,coverage_dynamics__nearest_changes,coverage_dynamics,True,retained
inner_3,coverage_dynamics__within_2_mean,coverage_dynamics,True,retained
inner_3,coverage_dynamics__within_2_change,coverage_dynamics,True,retained
inner_3,coverage_dynamics__within_5_mean,coverage_dynamics,True,retained
inner_3,coverage_dynamics__within_5_change,coverage_dynamics,True,retained
inner_3,coverage_dynamics__within_10_mean,coverage_dynamics,True,retained
inner_3,coverage_dynamics__within_10_change,coverage_dynamics,True,retained
inner_3,field_geometry__left_sideline,field_geometry,True,retained
inner_3,field_geometry__right_sideline,field_geometry,True,retained
inner_3,field_geometry__endzone,field_geometry,True,retained
inner_3,field_geometry__landing_left_sideline,field_geometry,True,retained
inner_3,field_geometry__landing_right_sideline,field_geometry,True,retained
inner_3,field_geometry__time_to_sideline,field_geometry,True,retained
inner_3,field_geometry__passer_present,field_geometry,False,exact_duplicate
inner_3,field_geometry__pass_axis_fraction,field_geometry,True,retained
inner_3,field_geometry__pass_axis_lateral,field_geometry,True,retained
inner_3,field_geometry__pass_axis_velocity,field_geometry,True,retained
inner_3,field_geometry__pass_axis_cross_velocity,field_geometry,True,retained
inner_3,field_geometry__pass_distance,field_geometry,True,retained
inner_3,field_geometry__implied_ball_speed,field_geometry,True,retained
inner_3,arrival_constraints__required_velocity_x__Targeted_Receiver,arrival_constraints,True,retained
inner_3,arrival_constraints__required_velocity_x__Defensive_Coverage,arrival_constraints,True,retained
inner_3,arrival_constraints__required_velocity_y__Targeted_Receiver,arrival_constraints,True,retained
inner_3,arrival_constraints__required_velocity_y__Defensive_Coverage,arrival_constraints,True,retained
inner_3,arrival_constraints__velocity_deficit_x__Targeted_Receiver,arrival_constraints,True,retained
inner_3,arrival_constraints__velocity_deficit_x__Defensive_Coverage,arrival_constraints,True,retained
inner_3,arrival_constraints__velocity_deficit_y__Targeted_Receiver,arrival_constraints,True,retained
inner_3,arrival_constraints__velocity_deficit_y__Defensive_Coverage,arrival_constraints,True,retained
inner_3,arrival_constraints__arrival_gap_x__Targeted_Receiver,arrival_constraints,True,retained
inner_3,arrival_constraints__arrival_gap_x__Defensive_Coverage,arrival_constraints,True,retained
inner_3,arrival_constraints__arrival_gap_y__Targeted_Receiver,arrival_constraints,True,retained
inner_3,arrival_constraints__arrival_gap_y__Defensive_Coverage,arrival_constraints,True,retained
inner_3,arrival_constraints__required_acceleration_x__Targeted_Receiver,arrival_constraints,True,retained
inner_3,arrival_constraints__required_acceleration_x__Defensive_Coverage,arrival_constraints,True,retained
inner_3,arrival_constraints__required_acceleration_y__Targeted_Receiver,arrival_constraints,True,retained
inner_3,arrival_constraints__required_acceleration_y__Defensive_Coverage,arrival_constraints,True,retained
inner_3,arrival_constraints__required_speed__Targeted_Receiver,arrival_constraints,True,retained
inner_3,arrival_constraints__required_speed__Defensive_Coverage,arrival_constraints,True,retained
inner_3,arrival_constraints__speed_margin__Targeted_Receiver,arrival_constraints,True,retained
inner_3,arrival_constraints__speed_margin__Defensive_Coverage,arrival_constraints,True,retained
inner_3,arrival_constraints__radial_deficit__Targeted_Receiver,arrival_constraints,True,retained
inner_3,arrival_constraints__radial_deficit__Defensive_Coverage,arrival_constraints,True,retained
inner_3,arrival_constraints__lateral_deficit__Targeted_Receiver,arrival_constraints,True,retained
inner_3,arrival_constraints__lateral_deficit__Defensive_Coverage,arrival_constraints,True,retained
inner_3,arrival_constraints__signed_turn_angle__Targeted_Receiver,arrival_constraints,True,retained
inner_3,arrival_constraints__signed_turn_angle__Defensive_Coverage,arrival_constraints,True,retained
inner_3,arrival_constraints__turn_rate_required__Targeted_Receiver,arrival_constraints,True,retained
inner_3,arrival_constraints__turn_rate_required__Defensive_Coverage,arrival_constraints,True,retained
inner_3,arrival_constraints__time_at_current_speed__Targeted_Receiver,arrival_constraints,True,retained
inner_3,arrival_constraints__time_at_current_speed__Defensive_Coverage,arrival_constraints,True,retained
inner_3,arrival_constraints__current_speed_time_margin__Targeted_Receiver,arrival_constraints,True,retained
inner_3,arrival_constraints__current_speed_time_margin__Defensive_Coverage,arrival_constraints,True,retained
inner_3,arrival_constraints__speed_6_arrival_margin__Targeted_Receiver,arrival_constraints,True,retained
inner_3,arrival_constraints__speed_6_arrival_margin__Defensive_Coverage,arrival_constraints,True,retained
inner_3,arrival_constraints__speed_9_arrival_margin__Targeted_Receiver,arrival_constraints,True,retained
inner_3,arrival_constraints__speed_9_arrival_margin__Defensive_Coverage,arrival_constraints,True,retained
inner_3,arrival_constraints__speed_12_arrival_margin__Targeted_Receiver,arrival_constraints,True,retained
inner_3,arrival_constraints__speed_12_arrival_margin__Defensive_Coverage,arrival_constraints,True,retained
inner_3,arrival_constraints__reaction_0.15_velocity_x__Targeted_Receiver,arrival_constraints,True,retained
inner_3,arrival_constraints__reaction_0.15_velocity_x__Defensive_Coverage,arrival_constraints,True,retained
inner_3,arrival_constraints__reaction_0.15_velocity_y__Targeted_Receiver,arrival_constraints,True,retained
inner_3,arrival_constraints__reaction_0.15_velocity_y__Defensive_Coverage,arrival_constraints,True,retained
inner_3,arrival_constraints__reaction_0.3_velocity_x__Targeted_Receiver,arrival_constraints,True,retained
inner_3,arrival_constraints__reaction_0.3_velocity_x__Defensive_Coverage,arrival_constraints,True,retained
inner_3,arrival_constraints__reaction_0.3_velocity_y__Targeted_Receiver,arrival_constraints,True,retained
inner_3,arrival_constraints__reaction_0.3_velocity_y__Defensive_Coverage,arrival_constraints,True,retained
inner_3,arrival_constraints__quadratic_bridge_minus_cv_x__Targeted_Receiver,arrival_constraints,True,retained
inner_3,arrival_constraints__quadratic_bridge_minus_cv_x__Defensive_Coverage,arrival_constraints,True,retained
inner_3,arrival_constraints__quadratic_bridge_minus_cv_y__Targeted_Receiver,arrival_constraints,True,retained
inner_3,arrival_constraints__quadratic_bridge_minus_cv_y__Defensive_Coverage,arrival_constraints,True,retained
inner_3,arrival_constraints__stopping_bridge_minus_cv_x__Targeted_Receiver,arrival_constraints,True,retained
inner_3,arrival_constraints__stopping_bridge_minus_cv_x__Defensive_Coverage,arrival_constraints,True,retained
inner_3,arrival_constraints__stopping_bridge_minus_cv_y__Targeted_Receiver,arrival_constraints,True,retained
inner_3,arrival_constraints__stopping_bridge_minus_cv_y__Defensive_Coverage,arrival_constraints,True,retained
inner_3,arrival_constraints__rest_bridge_minus_cv_x__Targeted_Receiver,arrival_constraints,True,retained
inner_3,arrival_constraints__rest_bridge_minus_cv_x__Defensive_Coverage,arrival_constraints,True,retained
inner_3,arrival_constraints__rest_bridge_minus_cv_y__Targeted_Receiver,arrival_constraints,True,retained
inner_3,arrival_constraints__rest_bridge_minus_cv_y__Defensive_Coverage,arrival_constraints,True,retained
inner_3,field_geometry__left_sideline__Targeted_Receiver,field_geometry,True,retained
inner_3,field_geometry__left_sideline__Defensive_Coverage,field_geometry,True,retained
inner_3,field_geometry__right_sideline__Targeted_Receiver,field_geometry,True,retained
inner_3,field_geometry__right_sideline__Defensive_Coverage,field_geometry,True,retained
inner_3,field_geometry__endzone__Targeted_Receiver,field_geometry,True,retained
inner_3,field_geometry__endzone__Defensive_Coverage,field_geometry,True,retained
inner_3,field_geometry__landing_left_sideline__Targeted_Receiver,field_geometry,True,retained
inner_3,field_geometry__landing_left_sideline__Defensive_Coverage,field_geometry,True,retained
inner_3,field_geometry__landing_right_sideline__Targeted_Receiver,field_geometry,True,retained
inner_3,field_geometry__landing_right_sideline__Defensive_Coverage,field_geometry,True,retained
inner_3,field_geometry__time_to_sideline__Targeted_Receiver,field_geometry,True,retained
inner_3,field_geometry__time_to_sideline__Defensive_Coverage,field_geometry,True,retained
inner_3,field_geometry__passer_present__Targeted_Receiver,field_geometry,True,retained
inner_3,field_geometry__passer_present__Defensive_Coverage,field_geometry,True,retained
inner_3,field_geometry__pass_axis_fraction__Targeted_Receiver,field_geometry,True,retained
inner_3,field_geometry__pass_axis_fraction__Defensive_Coverage,field_geometry,True,retained
inner_3,field_geometry__pass_axis_lateral__Targeted_Receiver,field_geometry,True,retained
inner_3,field_geometry__pass_axis_lateral__Defensive_Coverage,field_geometry,True,retained
inner_3,field_geometry__pass_axis_velocity__Targeted_Receiver,field_geometry,True,retained
inner_3,field_geometry__pass_axis_velocity__Defensive_Coverage,field_geometry,True,retained
inner_3,field_geometry__pass_axis_cross_velocity__Targeted_Receiver,field_geometry,True,retained
inner_3,field_geometry__pass_axis_cross_velocity__Defensive_Coverage,field_geometry,True,retained
inner_3,field_geometry__pass_distance__Targeted_Receiver,field_geometry,True,retained
inner_3,field_geometry__pass_distance__Defensive_Coverage,field_geometry,True,retained
inner_3,field_geometry__implied_ball_speed__Targeted_Receiver,field_geometry,True,retained
inner_3,field_geometry__implied_ball_speed__Defensive_Coverage,field_geometry,True,retained
